#    x_shift     y_shift   expansion         E_unrelaxed           E_relaxed
        0.75      0.4375        -1.0       -383.25766828        -462.5264761
        0.75      0.4375        -0.5       -432.31211177       -471.45338554
        0.75      0.4375         0.0       -456.72649969       -475.80519278
        0.75      0.4375         0.5       -465.18651357       -476.68851846
        0.75      0.4375         1.0       -465.72383329       -475.66818594
        0.75      0.4375         1.5       -463.22558145       -472.14017408
        0.75      0.4375         2.0        -459.5664904       -468.65333087
        0.75         0.5        -1.0       -363.87348799       -459.48415977
        0.75         0.5        -0.5       -413.13424204       -468.29532777
        0.75         0.5         0.0       -440.48510686       -473.68993313
        0.75         0.5         0.5       -453.57710804       -475.43347432
        0.75         0.5         1.0       -457.92966427       -474.50726385
        0.75         0.5         1.5       -457.54787158       -471.25134997
        0.75         0.5         2.0       -455.53908267       -470.46657987
        0.75      0.5625        -1.0        -367.5438593        -464.0207721
        0.75      0.5625        -0.5       -405.74608796        -471.0158637
        0.75      0.5625         0.0       -431.25027339       -474.52552913
        0.75      0.5625         0.5        -446.7115604        -475.2759699
        0.75      0.5625         1.0        -453.6923322       -474.41213208
        0.75      0.5625         1.5        -454.9742787       -471.17657881
        0.75      0.5625         2.0       -453.93798397       -467.60914765
        0.75       0.625        -1.0       -398.71614723        -466.9064105
        0.75       0.625        -0.5       -429.67271627       -473.96590086
        0.75       0.625         0.0       -447.42612911       -477.27869658
        0.75       0.625         0.5       -456.05759399       -477.19854349
        0.75       0.625         1.0       -458.71459336       -474.84426443
        0.75       0.625         1.5       -458.09000615       -470.59772305
        0.75       0.625         2.0       -455.92490042        -468.0038608
        0.75      0.6875        -1.0       -419.07097594       -466.24246456
        0.75      0.6875        -0.5       -450.44786026       -474.05195496
        0.75      0.6875         0.0       -464.03268876         -477.441914
        0.75      0.6875         0.5       -467.57357607       -477.58599038
        0.75      0.6875         1.0       -466.60407536       -475.04796362
        0.75      0.6875         1.5       -463.90298439       -471.78035285
        0.75      0.6875         2.0       -459.96789702       -468.99627596
        0.75        0.75        -1.0       -395.72574574       -464.20564391
        0.75        0.75        -0.5       -439.49335774       -472.47448339
        0.75        0.75         0.0       -460.83888713       -476.51922904
        0.75        0.75         0.5        -467.6507936       -477.02997808
        0.75        0.75         1.0       -467.43410715       -475.51972712
        0.75        0.75         1.5        -464.6293053       -473.23656646
        0.75        0.75         2.0       -460.59301877       -469.41914548
        0.75      0.8125        -1.0       -365.87685857       -459.55115642
        0.75      0.8125        -0.5       -418.64027307       -469.04486583
        0.75      0.8125         0.0       -446.13071781       -474.31748958
        0.75      0.8125         0.5       -457.73591909       -476.07523784
        0.75      0.8125         1.0       -460.60876912       -474.64435058
        0.75      0.8125         1.5       -459.35928811       -472.00665359
        0.75      0.8125         2.0       -456.78104568       -468.74138663
        0.75       0.875        -1.0       -365.64791809        -462.4893229
        0.75       0.875        -0.5       -405.92276006       -470.07406779
        0.75       0.875         0.0       -432.04608075       -473.78327394
        0.75       0.875         0.5       -447.42096565       -475.49818009
        0.75       0.875         1.0       -454.17005205       -475.12293864
        0.75       0.875         1.5       -455.24364714       -471.77992671
        0.75       0.875         2.0       -454.07919301       -467.29300896
        0.75      0.9375        -1.0       -384.71757492       -466.17766005
        0.75      0.9375        -0.5       -418.52505563       -473.27045412
        0.75      0.9375         0.0       -439.74067912        -476.5290754
        0.75      0.9375         0.5       -451.50770492        -476.6249104
        0.75      0.9375         1.0       -456.15055604       -474.29716181
        0.75      0.9375         1.5       -456.44903112       -470.66234752
        0.75      0.9375         2.0       -454.87292992       -467.45950332
        0.75         1.0        -1.0       -417.51461584        -467.3042763
        0.75         1.0        -0.5       -447.27073973       -474.37928005
        0.75         1.0         0.0       -460.70260261       -477.35392618
        0.75         1.0         0.5       -464.77329227       -477.30283402
        0.75         1.0         1.0       -464.39433123       -475.26687871
        0.75         1.0         1.5       -462.15106473       -471.15162153
        0.75         1.0         2.0       -458.69319283       -468.61150719
      0.8125         0.0        -1.0       -420.51617141       -467.18953714
      0.8125         0.0        -0.5       -449.02882933       -474.61781201
      0.8125         0.0         0.0       -461.80775925       -477.44285326
      0.8125         0.0         0.5       -465.46225867       -477.54876359
      0.8125         0.0         1.0       -464.73981448       -474.97261895
      0.8125         0.0         1.5       -462.21925097       -471.17026616
      0.8125         0.0         2.0       -458.58887905       -467.57658365
      0.8125      0.0625        -1.0       -405.32347525       -465.32552145
      0.8125      0.0625        -0.5       -444.73985894       -473.33958516
      0.8125      0.0625         0.0       -463.35338087       -476.98116338
      0.8125      0.0625         0.5       -468.86081393       -477.24514898
      0.8125      0.0625         1.0       -468.16795584       -475.05457565
      0.8125      0.0625         1.5        -465.1788201       -472.38230764
      0.8125      0.0625         2.0       -460.92873129       -469.27659831
      0.8125       0.125        -1.0       -375.20939919       -461.70806715
      0.8125       0.125        -0.5       -425.75138929       -470.16496728
      0.8125       0.125         0.0       -451.71332276       -475.02484614
      0.8125       0.125         0.5       -461.61035883       -476.85976279
      0.8125       0.125         1.0       -463.19880634       -475.34055692
      0.8125       0.125         1.5       -461.31649522       -472.72200252
      0.8125       0.125         2.0        -458.2235451       -469.69092116
      0.8125      0.1875        -1.0       -358.64260904       -461.87022114
      0.8125      0.1875        -0.5       -403.86602344        -468.4772124
      0.8125      0.1875         0.0       -432.09265918       -472.99024815
      0.8125      0.1875         0.5       -447.73069597        -475.6115739
      0.8125      0.1875         1.0       -454.40552696       -474.73670157
      0.8125      0.1875         1.5        -455.5470205       -471.50806525
      0.8125      0.1875         2.0       -454.47453712       -469.71353161
      0.8125        0.25        -1.0       -364.96484143       -465.16863505
      0.8125        0.25        -0.5        -405.7159099       -472.17376071
      0.8125        0.25         0.0       -431.75763225       -475.50280754
      0.8125        0.25         0.5       -447.01635277       -475.74649959
      0.8125        0.25         1.0       -453.79582045       -474.01448283
      0.8125        0.25         1.5       -455.11687787       -470.66870498
      0.8125        0.25         2.0       -454.13497548       -467.14907561
      0.8125      0.3125        -1.0       -414.45213923       -467.25129414
      0.8125      0.3125        -0.5       -442.52575588       -474.48823175
      0.8125      0.3125         0.0       -456.45810795       -477.66989665
      0.8125      0.3125         0.5       -461.67714977       -477.54300864
      0.8125      0.3125         1.0       -462.10410369       -475.02357402
      0.8125      0.3125         1.5       -460.26092351       -471.04155637
      0.8125      0.3125         2.0       -457.23112256       -466.70831665
      0.8125       0.375        -1.0       -414.85938333        -466.0125259
      0.8125       0.375        -0.5       -449.25016428       -473.84476048
      0.8125       0.375         0.0       -464.81099275       -477.36820627
      0.8125       0.375         0.5       -468.97764415       -477.53612261
      0.8125       0.375         1.0       -467.91573726       -474.82024803
      0.8125       0.375         1.5       -464.90687479       -471.53746517
      0.8125       0.375         2.0       -460.65745625       -469.18702874
      0.8125      0.4375        -1.0       -383.25763213       -462.60737929
      0.8125      0.4375        -0.5       -432.31207481       -471.40697033
      0.8125      0.4375         0.0       -456.72649961       -475.75004025
      0.8125      0.4375         0.5       -465.18657409       -476.61561569
      0.8125      0.4375         1.0       -465.72385498       -475.44250614
      0.8125      0.4375         1.5       -463.22546395       -472.55227892
      0.8125      0.4375         2.0       -459.56624567        -469.3330623
      0.8125         0.5        -1.0       -364.95088085       -460.44925068
      0.8125         0.5        -0.5       -411.48244482       -468.35113132
      0.8125         0.5         0.0        -438.6676107       -474.11406247
      0.8125         0.5         0.5       -452.17584591       -475.96412324
      0.8125         0.5         1.0       -457.04115465        -475.1781397
      0.8125         0.5         1.5       -457.15191184       -472.36356628
      0.8125         0.5         2.0       -455.46690317       -469.78103847
      0.8125      0.5625        -1.0        -351.4891236       -463.71244945
      0.8125      0.5625        -0.5       -398.01149656       -470.74226667
      0.8125      0.5625         0.0        -427.2715576       -474.15030203
      0.8125      0.5625         0.5       -444.56950975       -474.92151281
      0.8125      0.5625         1.0       -452.57016293       -474.13178568
      0.8125      0.5625         1.5       -454.46170434       -470.87454345
      0.8125      0.5625         2.0       -453.79690493       -469.82504721
      0.8125       0.625        -1.0       -402.23814874       -466.91209388
      0.8125       0.625        -0.5       -431.85261316       -474.04219965
      0.8125       0.625         0.0       -448.70145023       -477.25858084
      0.8125       0.625         0.5       -456.78733687       -477.20677835
      0.8125       0.625         1.0       -459.10101439       -474.78600874
      0.8125       0.625         1.5       -458.24834171         -470.746622
      0.8125       0.625         2.0       -455.94061861       -467.83990298
      0.8125      0.6875        -1.0       -420.40999467       -466.87458348
      0.8125      0.6875        -0.5       -451.05963863       -474.35629635
      0.8125      0.6875         0.0       -464.48442513       -477.64415239
      0.8125      0.6875         0.5       -467.88671548       -477.55133262
      0.8125      0.6875         1.0       -466.73449643       -474.98042767
      0.8125      0.6875         1.5        -463.8534227       -471.86084126
      0.8125      0.6875         2.0       -459.80980129       -468.81623906
      0.8125        0.75        -1.0       -393.94719156       -463.86790919
      0.8125        0.75        -0.5       -438.77421921        -472.5356004
      0.8125        0.75         0.0       -460.59579945        -476.5147048
      0.8125        0.75         0.5       -467.60534287       -477.03687737
      0.8125        0.75         1.0       -467.42944021       -475.70249401
      0.8125        0.75         1.5       -464.58965585       -472.19197197
      0.8125        0.75         2.0       -460.53890969       -468.48084413
      0.8125      0.8125        -1.0       -369.77456508       -460.68655705
      0.8125      0.8125        -0.5       -418.90588893       -468.98227355
      0.8125      0.8125         0.0       -445.56633532       -474.57158757
      0.8125      0.8125         0.5        -457.0949864       -476.33341442
      0.8125      0.8125         1.0       -460.15458258       -475.41174989
      0.8125      0.8125         1.5       -459.17854756       -472.47580138
      0.8125      0.8125         2.0       -456.77673846        -469.5852064
      0.8125       0.875        -1.0       -351.69902444       -461.96098435
      0.8125       0.875        -0.5        -398.1146948       -469.27579858
      0.8125       0.875         0.0       -427.63736088       -473.36256782
      0.8125       0.875         0.5       -444.88064489       -474.82382887
      0.8125       0.875         1.0       -452.78959716       -474.24175402
      0.8125       0.875         1.5       -454.60553115         -471.457513
      0.8125       0.875         2.0       -453.90560079        -469.4925277
      0.8125      0.9375        -1.0       -384.71759706       -466.19536939
      0.8125      0.9375        -0.5       -418.52505999       -473.25497331
      0.8125      0.9375         0.0       -439.74067742       -476.53857987
      0.8125      0.9375         0.5       -451.50774392       -476.61932976
      0.8125      0.9375         1.0       -456.15067437       -474.22807859
      0.8125      0.9375         1.5       -456.44919154       -470.76004506
      0.8125      0.9375         2.0        -454.8730913       -468.56202148
      0.8125         1.0        -1.0       -420.51617141       -467.24168782
      0.8125         1.0        -0.5       -449.02882933       -474.61781201
      0.8125         1.0         0.0       -461.80775925       -477.75476631
      0.8125         1.0         0.5       -465.46225867       -477.62373615
      0.8125         1.0         1.0       -464.73981448       -474.99507953
      0.8125         1.0         1.5       -462.21925097       -471.10659855
      0.8125         1.0         2.0       -458.58887905        -467.5816223
       0.875         0.0        -1.0       -419.27244589       -467.34630066
       0.875         0.0        -0.5       -448.30258356       -474.73323855
       0.875         0.0         0.0       -461.34968772       -477.94220437
       0.875         0.0         0.5       -465.17933302       -477.78294656
       0.875         0.0         1.0       -464.59726194       -475.23384884
       0.875         0.0         1.5       -462.19161016       -471.24862645
       0.875         0.0         2.0        -458.6317527       -466.73942642
       0.875      0.0625        -1.0       -407.84383908       -465.03987468
       0.875      0.0625        -0.5       -446.04144735       -473.19802151
       0.875      0.0625         0.0       -463.85905716       -477.08064372
       0.875      0.0625         0.5       -469.00109546       -476.91148614
       0.875      0.0625         1.0       -468.23376531       -475.78960512
       0.875      0.0625         1.5       -465.31392558       -472.68481368
       0.875      0.0625         2.0       -461.09422071       -468.76291591
       0.875       0.125        -1.0         -377.852654        -460.7094536
       0.875       0.125        -0.5         -426.365985       -469.82814037
       0.875       0.125         0.0       -451.71774642       -475.01109634
       0.875       0.125         0.5       -461.44748842       -476.35835353
       0.875       0.125         1.0       -463.06358419       -475.42736914
       0.875       0.125         1.5       -461.27944672       -472.29466201
       0.875       0.125         2.0       -458.24668075        -469.2540045
       0.875      0.1875        -1.0       -363.00932149        -461.0897628
       0.875      0.1875        -0.5       -407.39028489       -468.74468018
       0.875      0.1875         0.0       -434.49171063       -473.31248945
       0.875      0.1875         0.5       -449.27591441       -475.82432761
       0.875      0.1875         1.0       -455.30136734       -474.70639632
       0.875      0.1875         1.5       -455.96051321       -471.70935478
       0.875      0.1875         2.0       -454.57608133        -469.7091563
       0.875        0.25        -1.0       -382.78075675       -465.30037251
       0.875        0.25        -0.5       -415.18165341       -472.19686821
       0.875        0.25         0.0       -436.79580497       -475.41892931
       0.875        0.25         0.5       -449.72239941       -476.06994573
       0.875        0.25         1.0       -455.19132823       -474.46438858
       0.875        0.25         1.5       -455.74436363       -471.35465022
       0.875        0.25         2.0       -454.29627473       -467.27702778
       0.875      0.3125        -1.0        -414.4520836       -467.25536253
       0.875      0.3125        -0.5         -442.525724       -474.49719232
       0.875      0.3125         0.0       -456.45810902       -477.67464154
       0.875      0.3125         0.5       -461.67717884       -477.53834587
       0.875      0.3125         1.0       -462.10407978       -475.00222159
       0.875      0.3125         1.5       -460.26078585       -470.90718709
       0.875      0.3125         2.0       -457.23092661       -469.03957866
       0.875       0.375        -1.0       -415.33981243       -466.40531246
       0.875       0.375        -0.5       -449.66169689       -474.02853192
       0.875       0.375         0.0          -464.92241       -477.18336058
       0.875       0.375         0.5       -468.96855277       -477.43900812
       0.875       0.375         1.0       -467.93299034       -475.47804331
       0.875       0.375         1.5       -465.01677231       -472.18912429
       0.875       0.375         2.0       -460.81743008       -469.12460018
       0.875      0.4375        -1.0       -387.75620426       -462.37922553
       0.875      0.4375        -0.5       -433.75967948       -471.27150774
       0.875      0.4375         0.0       -457.06575153       -475.43039526
       0.875      0.4375         0.5       -465.13392245         -476.844708
       0.875      0.4375         1.0       -465.63452614       -475.85073641
       0.875      0.4375         1.5       -463.24521319       -472.88516892
       0.875      0.4375         2.0       -459.64289552       -468.84439244
       0.875         0.5        -1.0       -364.59876388       -460.49711019
       0.875         0.5        -0.5       -412.18431498       -468.61098931
       0.875         0.5         0.0       -439.42164606       -473.78884913
       0.875         0.5         0.5       -452.75739345       -475.95894949
       0.875         0.5         1.0       -457.40941593       -475.05075129
       0.875         0.5         1.5       -457.31626873       -472.15479122
       0.875         0.5         2.0       -455.49662944       -468.47380485
       0.875      0.5625        -1.0       -372.63987059       -464.02293907
       0.875      0.5625        -0.5       -408.64103839       -471.13570747
       0.875      0.5625         0.0       -432.85367791       -474.56463505
       0.875      0.5625         0.5       -447.59964524       -475.38273506
       0.875      0.5625         1.0       -454.15482863        -474.6878777
       0.875      0.5625         1.5       -455.18606564        -471.5100228
       0.875      0.5625         2.0       -453.99692423       -468.80679358
       0.875       0.625        -1.0       -405.61623162       -466.84039414
       0.875       0.625        -0.5       -433.99518108       -473.94663109
       0.875       0.625         0.0       -449.97589199       -477.12653729
       0.875       0.625         0.5       -457.51103833       -477.07334767
       0.875       0.625         1.0       -459.48453777       -474.57499813
       0.875       0.625         1.5       -458.40477987       -471.14257145
       0.875       0.625         2.0       -455.95684393       -468.24123987
       0.875      0.6875        -1.0       -419.46561266       -467.00455354
       0.875      0.6875        -0.5       -450.62999437       -474.60320586
       0.875      0.6875         0.0       -464.16372989        -477.9549527
       0.875      0.6875         0.5       -467.66575903        -477.7937244
       0.875      0.6875         1.0       -466.64202861       -474.65843421
       0.875      0.6875         1.5       -463.88893544        -471.7272286
       0.875      0.6875         2.0       -459.92105035       -468.64780721
       0.875        0.75        -1.0       -398.19861072       -463.86172794
       0.875        0.75        -0.5       -440.51319988       -472.36586492
       0.875        0.75         0.0       -461.18610457       -476.18849186
       0.875        0.75         0.5       -467.71538749       -476.62321042
       0.875        0.75         1.0       -467.44408788       -475.48667439
       0.875        0.75         1.5       -464.68699973       -472.18344011
       0.875        0.75         2.0       -460.67067468       -469.11946301
       0.875      0.8125        -1.0       -369.77458186       -459.95787962
       0.875      0.8125        -0.5        -418.9059134       -469.19774073
       0.875      0.8125         0.0       -445.56633902       -474.64232833
       0.875      0.8125         0.5       -457.09496445       -476.13430773
       0.875      0.8125         1.0          -460.15461       -475.41159799
       0.875      0.8125         1.5       -459.17867484       -472.82726654
       0.875      0.8125         2.0        -456.7769518       -469.80777593
       0.875       0.875        -1.0       -365.64791951        -462.4749559
       0.875       0.875        -0.5        -405.9227551       -470.02498139
       0.875       0.875         0.0       -432.04608229       -473.68597629
       0.875       0.875         0.5       -447.42100267       -475.59120963
       0.875       0.875         1.0        -454.1701497       -475.12293864
       0.875       0.875         1.5         -455.243786       -471.51950581
       0.875       0.875         2.0       -454.07933446       -468.14057417
       0.875      0.9375        -1.0       -394.37221615       -466.22074221
       0.875      0.9375        -0.5       -424.23257142       -473.05971021
       0.875      0.9375         0.0       -442.95674261       -476.33614354
       0.875      0.9375         0.5       -453.27353698       -476.49684917
       0.875      0.9375         1.0       -457.06813672       -474.44749171
       0.875      0.9375         1.5       -456.84974036       -470.81632332
       0.875      0.9375         2.0       -454.95687246       -467.44293438
       0.875         1.0        -1.0       -419.27244589       -467.34024053
       0.875         1.0        -0.5       -448.30258356       -474.73323855
       0.875         1.0         0.0       -461.34968772       -477.94067847
       0.875         1.0         0.5       -465.17933302       -477.79465446
       0.875         1.0         1.0       -464.59726194       -475.15638742
       0.875         1.0         1.5       -462.19161016       -470.98476551
       0.875         1.0         2.0        -458.6317527       -468.54927294
      0.9375         0.0        -1.0       -418.02969972       -467.34784518
      0.9375         0.0        -0.5       -447.57381678       -474.02333442
      0.9375         0.0         0.0       -460.89206728        -477.6213894
      0.9375         0.0         0.5       -464.89279112       -477.82237311
      0.9375         0.0         1.0       -464.45391965       -475.26237647
      0.9375         0.0         1.5       -462.16314833        -471.1564412
      0.9375         0.0         2.0       -458.67528379         -468.723502
      0.9375      0.0625        -1.0        -406.0658341       -465.16651724
      0.9375      0.0625        -0.5         -445.119981       -473.26170636
      0.9375      0.0625         0.0       -463.49975341       -476.87483636
      0.9375      0.0625         0.5       -468.90169908       -477.30907695
      0.9375      0.0625         1.0       -468.18598564       -475.27013581
      0.9375      0.0625         1.5       -465.21814457       -472.51402188
      0.9375      0.0625         2.0       -460.97662933       -467.78018288
      0.9375       0.125        -1.0       -371.29747325       -460.94461622
      0.9375       0.125        -0.5       -424.87351041       -469.75539529
      0.9375       0.125         0.0       -451.70670209       -474.69815276
      0.9375       0.125         0.5       -461.83707341       -476.26759526
      0.9375       0.125         1.0       -463.39062106       -474.60226773
      0.9375       0.125         1.5       -461.36866596       -472.49344578
      0.9375       0.125         2.0       -458.19308768       -469.83492465
      0.9375      0.1875        -1.0       -363.00933362       -461.67065147
      0.9375      0.1875        -0.5       -407.39029138       -468.72482749
      0.9375      0.1875         0.0       -434.49170972       -473.29081131
      0.9375      0.1875         0.5       -449.27588925       -475.84617852
      0.9375      0.1875         1.0       -455.30127418       -474.48371042
      0.9375      0.1875         1.5       -455.96034972        -471.7064391
      0.9375      0.1875         2.0       -454.57588747        -468.9537906
      0.9375        0.25        -1.0       -364.96485133       -465.16863505
      0.9375        0.25        -0.5       -405.71592224       -472.17376071
      0.9375        0.25         0.0       -431.75763438       -475.53014005
      0.9375        0.25         0.5       -447.01630758       -475.73624715
      0.9375        0.25         1.0       -453.79570832        -474.1468667
      0.9375        0.25         1.5       -455.11673996        -470.8270743
      0.9375        0.25         2.0       -454.13484978         -470.092624
      0.9375      0.3125        -1.0       -410.48405057       -467.25168827
      0.9375      0.3125        -0.5       -440.02675797       -474.12331139
      0.9375      0.3125         0.0        -454.9330446       -477.41140828
      0.9375      0.3125         0.5       -460.76669218       -477.33074995
      0.9375      0.3125         1.0       -461.62172401       -475.16101531
      0.9375      0.3125         1.5       -460.09331949       -470.98096838
      0.9375      0.3125         2.0       -457.26035252       -468.02390713
      0.9375       0.375        -1.0       -415.14402503       -466.03239986
      0.9375       0.375        -0.5       -449.49183012       -473.64384588
      0.9375       0.375         0.0       -464.87487711       -477.33516275
      0.9375       0.375         0.5       -468.97173782        -477.3144063
      0.9375       0.375         1.0       -467.92472931       -475.21727846
      0.9375       0.375         1.5          -464.97162        -472.2690909
      0.9375       0.375         2.0       -460.75068835       -468.98826975
      0.9375      0.4375        -1.0       -381.32917182        -462.5447487
      0.9375      0.4375        -0.5       -431.71134455       -471.38160509
      0.9375      0.4375         0.0       -456.58789738       -475.71030329
      0.9375      0.4375         0.5       -465.20725864       -476.53100704
      0.9375      0.4375         1.0       -465.76208051       -475.30314092
      0.9375      0.4375         1.5       -463.21790981       -472.68836995
      0.9375      0.4375         2.0       -459.53595325       -469.11604016
      0.9375         0.5        -1.0       -364.11338371       -459.39855645
      0.9375         0.5        -0.5       -412.86162567       -468.36759503
      0.9375         0.5         0.0       -440.17338334       -473.74482032
      0.9375         0.5         0.5       -453.33742656       -475.73790403
      0.9375         0.5         1.0       -457.77737663       -474.86494886
      0.9375         0.5         1.5       -457.48007978       -471.56245498
      0.9375         0.5         2.0       -455.52652396       -468.11304091
      0.9375      0.5625        -1.0       -358.98626806       -463.81050875
      0.9375      0.5625        -0.5       -401.35697464       -470.81175236
      0.9375      0.5625         0.0       -428.93708635       -474.33629427
      0.9375      0.5625         0.5        -445.4576661       -475.15159596
      0.9375      0.5625         1.0       -453.03580462       -474.52094238
      0.9375      0.5625         1.5       -454.67396647       -470.84677397
      0.9375      0.5625         2.0       -453.85507543       -469.48459588
      0.9375       0.625        -1.0       -397.21359664       -466.89571259
      0.9375       0.625        -0.5         -428.758346       -473.55001203
      0.9375       0.625         0.0       -446.89745319       -477.12004131
      0.9375       0.625         0.5       -455.75387284       -477.14384983
      0.9375       0.625         1.0       -458.55387733       -474.82385481
      0.9375       0.625         1.5       -458.02406519       -470.62340228
      0.9375       0.625         2.0       -455.91876971       -467.53769807
      0.9375      0.6875        -1.0       -419.46570134       -467.00455354
      0.9375      0.6875        -0.5       -450.63005391       -474.32181373
      0.9375      0.6875         0.0       -464.16373435        -477.3403276
      0.9375      0.6875         0.5       -467.66567903       -477.82344591
      0.9375      0.6875         1.0       -466.64197485       -475.24435712
      0.9375      0.6875         1.5       -463.88906767       -471.39379158
      0.9375      0.6875         2.0        -459.9213173       -467.79090987
      0.9375        0.75        -1.0       -393.94725442       -463.92538685
      0.9375        0.75        -0.5       -438.77427127       -472.53497365
      0.9375        0.75         0.0       -460.59580683       -476.36891832
      0.9375        0.75         0.5       -467.60528652       -476.91770466
      0.9375        0.75         1.0       -467.42940808       -475.49355172
      0.9375        0.75         1.5       -464.58974656        -472.5670367
      0.9375        0.75         2.0       -460.53911046       -468.71230818
      0.9375      0.8125        -1.0       -365.87687744       -459.59205087
      0.9375      0.8125        -0.5       -418.64027801       -469.22381162
      0.9375      0.8125         0.0       -446.13072135       -474.30195454
      0.9375      0.8125         0.5        -457.7359298       -475.82526442
      0.9375      0.8125         1.0       -460.60875775       -474.71815636
      0.9375      0.8125         1.5        -459.3592343       -472.49497576
      0.9375      0.8125         2.0       -456.78095661       -468.81108732
      0.9375       0.875        -1.0       -360.59031295       -462.37449286
      0.9375       0.875        -0.5       -402.84666641       -469.93244923
      0.9375       0.875         0.0       -430.24041133       -473.55320516
      0.9375       0.875         0.5       -446.36846891       -475.68750044
      0.9375       0.875         1.0       -453.59934889       -474.21137671
      0.9375       0.875         1.5       -454.97952988       -471.31236713
      0.9375       0.875         2.0       -454.00685574       -470.07170826
      0.9375      0.9375        -1.0        -380.1647485       -466.20627633
      0.9375      0.9375        -0.5       -416.02859108       -473.22359484
      0.9375      0.9375         0.0       -438.39230257        -476.5111834
      0.9375      0.9375         0.5       -450.77303765       -476.61937302
      0.9375      0.9375         1.0       -455.76732968       -474.33376094
      0.9375      0.9375         1.5        -456.2813926        -470.6442779
      0.9375      0.9375         2.0       -454.83901875       -468.88430945
      0.9375         1.0        -1.0       -418.02969972       -467.34784518
      0.9375         1.0        -0.5       -447.57381678       -474.29834821
      0.9375         1.0         0.0       -460.89206728       -477.95945529
      0.9375         1.0         0.5       -464.89279112         -477.513848
      0.9375         1.0         1.0       -464.45391965       -475.27906706
      0.9375         1.0         1.5       -462.16314833       -472.41928342
      0.9375         1.0         2.0       -458.67528379       -468.29218681
         1.0         0.0        -1.0       -421.03237127        -467.0483422
         1.0         0.0        -0.5        -449.3287498       -474.37493276
         1.0         0.0         0.0       -461.99785976       -477.56347778
         1.0         0.0         0.5       -465.57850973       -477.37214925
         1.0         0.0         1.0       -464.79888513        -474.9291139
         1.0         0.0         1.5       -462.23027995       -471.25712374
         1.0         0.0         2.0       -458.57098223       -467.86597314
         1.0      0.0625        -1.0       -406.06573477       -465.48427691
         1.0      0.0625        -0.5       -445.11991746       -473.51981444
         1.0      0.0625         0.0       -463.49974766       -477.09836898
         1.0      0.0625         0.5       -468.90178457       -477.34279693
         1.0      0.0625         1.0       -468.18604476       -475.13635447
         1.0      0.0625         1.5       -465.21802144        -472.6809081
         1.0      0.0625         2.0       -460.97634967        -469.2349532
         1.0       0.125        -1.0       -377.85260461       -461.52985227
         1.0       0.125        -0.5       -426.36594793       -469.95720446
         1.0       0.125         0.0       -451.71774011       -474.68448446
         1.0       0.125         0.5       -461.44751957       -476.92237883
         1.0       0.125         1.0       -463.06358257       -475.74025552
         1.0       0.125         1.5        -461.2793549       -472.62538381
         1.0       0.125         2.0        -458.2465062       -469.38384163
         1.0      0.1875        -1.0       -358.64258076       -461.43515088
         1.0      0.1875        -0.5       -403.86601626       -468.25997604
         1.0      0.1875         0.0        -432.0926582       -473.11428617
         1.0      0.1875         0.5        -447.7307063        -475.6681839
         1.0      0.1875         1.0       -454.40556499       -474.81514278
         1.0      0.1875         1.5       -455.54708743       -471.57167801
         1.0      0.1875         2.0       -454.47461673       -470.23951671
         1.0        0.25        -1.0       -373.21802103       -465.16916788
         1.0        0.25        -0.5       -409.82149832       -472.07637816
         1.0        0.25         0.0       -433.87122092       -475.39009268
         1.0        0.25         0.5       -448.13753791       -475.89927566
         1.0        0.25         1.0       -454.37610646       -474.30795513
         1.0        0.25         1.5       -455.37761082       -470.94180306
         1.0        0.25         2.0       -454.20159605       -468.40724329
         1.0      0.3125        -1.0       -416.07442226       -467.11835328
         1.0      0.3125        -0.5       -443.55873631       -474.32273513
         1.0      0.3125         0.0       -457.09099975       -477.47744966
         1.0      0.3125         0.5       -462.04812224        -477.3433336
         1.0      0.3125         1.0       -462.30225249       -474.86243569
         1.0      0.3125         1.5       -460.32923974         -471.075229
         1.0      0.3125         2.0       -457.21940067       -469.01070323
         1.0       0.375        -1.0       -414.94374484       -466.36422952
         1.0       0.375        -0.5       -449.32096423       -474.08730889
         1.0       0.375         0.0       -464.82932051       -477.45842976
         1.0       0.375         0.5       -468.97599094       -477.42569871
         1.0       0.375         1.0       -467.91812775       -475.27396889
         1.0       0.375         1.5       -464.92584121       -472.01188631
         1.0       0.375         2.0       -460.68434406       -468.28004726
         1.0      0.4375        -1.0        -385.9207132       -462.41375066
         1.0      0.4375        -0.5       -433.16039176        -471.2355271
         1.0      0.4375         0.0       -456.92477122       -475.36885128
         1.0      0.4375         0.5       -465.15613665       -476.90030223
         1.0      0.4375         1.0        -465.6708268        -475.6992555
         1.0      0.4375         1.5       -463.23686378       -472.34812326
         1.0      0.4375         2.0       -459.61040119        -467.5667463
         1.0         0.5        -1.0       -365.05649712       -460.13470489
         1.0         0.5        -0.5       -411.18369154       -468.37931374
         1.0         0.5         0.0       -438.35400985        -474.2447163
         1.0         0.5         0.5       -451.93447475       -476.21833166
         1.0         0.5         1.0         -456.888666       -475.21689709
         1.0         0.5         1.5       -457.08388748       -472.74297193
         1.0         0.5         2.0       -455.45502103       -469.86236009
         1.0      0.5625        -1.0       -358.98623192       -463.75665869
         1.0      0.5625        -0.5       -401.35695494       -470.78515721
         1.0      0.5625         0.0       -428.93708524       -474.20757107
         1.0      0.5625         0.5       -445.45772778       -475.15159596
         1.0      0.5625         1.0       -453.03595317       -474.29983502
